cid,pid,name,level,category1,category2,category3,category4,full_path,leaf
50015780,50015460,침구청소기,3,디지털/가전,청소기,침구청소기,,디지털/가전 > 청소기 > 침구청소기,TRUE
50015581,50015460,물걸레청소기,3,디지털/가전,청소기,물걸레청소기,,디지털/가전 > 청소기 > 물걸레청소기,TRUE
50015860,50015460,고압세척기,3,디지털/가전,청소기,고압세척기,,디지털/가전 > 청소기 > 고압세척기,TRUE
50015900,50015460,창문청소기,3,디지털/가전,청소기,창문청소기,,디지털/가전 > 청소기 > 창문청소기,TRUE
50015820,50015460,업소용청소기,3,디지털/가전,청소기,업소용청소기,,디지털/가전 > 청소기 > 업소용청소기,TRUE
50015582,50015460,청소기액세서리,3,디지털/가전,청소기,청소기액세서리,,디지털/가전 > 청소기 > 청소기액세서리,TRUE
50001228,50000100,침대,3,가구/인테리어,침실가구,침대,,가구/인테리어 > 침실가구 > 침대,FALSE
50001230,50000100,장롱/붙박이장,3,가구/인테리어,침실가구,장롱/붙박이장,,가구/인테리어 > 침실가구 > 장롱/붙박이장,FALSE
50001231,50000100,화장대,3,가구/인테리어,침실가구,화장대,,가구/인테리어 > 침실가구 > 화장대,FALSE
50001232,50000100,거울,3,가구/인테리어,침실가구,거울,,가구/인테리어 > 침실가구 > 거울,FALSE
50001307,50000100,협탁,3,가구/인테리어,침실가구,협탁,,가구/인테리어 > 침실가구 > 협탁,TRUE
50001308,50000100,부부테이블,3,가구/인테리어,침실가구,부부테이블,,가구/인테리어 > 침실가구 > 부부테이블,TRUE
50001309,50000100,침실세트,3,가구/인테리어,침실가구,침실세트,,가구/인테리어 > 침실가구 > 침실세트,TRUE
50007189,50000100,서랍장,3,가구/인테리어,침실가구,서랍장,,가구/인테리어 > 침실가구 > 서랍장,TRUE
50018859,50000100,매트리스,3,가구/인테리어,침실가구,매트리스,,가구/인테리어 > 침실가구 > 매트리스,TRUE
50001234,50000101,소파,3,가구/인테리어,거실가구,소파,,가구/인테리어 > 거실가구 > 소파,FALSE
50001235,50000101,테이블,3,가구/인테리어,거실가구,테이블,,가구/인테리어 > 거실가구 > 테이블,FALSE
50001310,50000101,TV거실장,3,가구/인테리어,거실가구,TV거실장,,가구/인테리어 > 거실가구 > TV거실장,TRUE
50001311,50000101,장식장,3,가구/인테리어,거실가구,장식장,,가구/인테리어 > 거실가구 > 장식장,TRUE
50001236,50000102,식탁/의자,3,가구/인테리어,주방가구,식탁/의자,,가구/인테리어 > 주방가구 > 식탁/의자,FALSE
50001313,50000102,레인지대,3,가구/인테리어,주방가구,레인지대,,가구/인테리어 > 주방가구 > 레인지대,TRUE
50001315,50000102,왜건/카트,3,가구/인테리어,주방가구,왜건/카트,,가구/인테리어 > 주방가구 > 왜건/카트,TRUE
50001316,50000102,주방수납장,3,가구/인테리어,주방가구,주방수납장,,가구/인테리어 > 주방가구 > 주방수납장,TRUE
50001317,50000102,그릇장/컵보드,3,가구/인테리어,주방가구,그릇장/컵보드,,가구/인테리어 > 주방가구 > 그릇장/컵보드,TRUE
50001318,50000102,기타주방가구,3,가구/인테리어,주방가구,기타주방가구,,가구/인테리어 > 주방가구 > 기타주방가구,TRUE
50001319,50000103,행거,3,가구/인테리어,수납가구,행거,,가구/인테리어 > 수납가구 > 행거,TRUE
50001320,50000103,수납장,3,가구/인테리어,수납가구,수납장,,가구/인테리어 > 수납가구 > 수납장,TRUE
50001321,50000103,선반,3,가구/인테리어,수납가구,선반,,가구/인테리어 > 수납가구 > 선반,TRUE
50001322,50000103,공간박스,3,가구/인테리어,수납가구,공간박스,,가구/인테리어 > 수납가구 > 공간박스,TRUE
50001323,50000103,고가구,3,가구/인테리어,수납가구,고가구,,가구/인테리어 > 수납가구 > 고가구,TRUE
50001324,50000103,나비장,3,가구/인테리어,수납가구,나비장,,가구/인테리어 > 수납가구 > 나비장,TRUE
50001325,50000103,CD/DVD장,3,가구/인테리어,수납가구,CD/DVD장,,가구/인테리어 > 수납가구 > CD/DVD장,TRUE
50001326,50000103,신발장,3,가구/인테리어,수납가구,신발장,,가구/인테리어 > 수납가구 > 신발장,TRUE
50001327,50000103,우산꽂이,3,가구/인테리어,수납가구,우산꽂이,,가구/인테리어 > 수납가구 > 우산꽂이,TRUE
50001328,50000103,잡지꽂이,3,가구/인테리어,수납가구,잡지꽂이,,가구/인테리어 > 수납가구 > 잡지꽂이,TRUE
50001329,50000103,코너장,3,가구/인테리어,수납가구,코너장,,가구/인테리어 > 수납가구 > 코너장,TRUE
50001330,50000103,소품수납함,3,가구/인테리어,수납가구,소품수납함,,가구/인테리어 > 수납가구 > 소품수납함,TRUE
50001332,50000104,책상,3,가구/인테리어,아동/주니어가구,책상,,가구/인테리어 > 아동/주니어가구 > 책상,TRUE
50001333,50000104,책상의자,3,가구/인테리어,아동/주니어가구,책상의자,,가구/인테리어 > 아동/주니어가구 > 책상의자,TRUE
50001334,50000104,책상의자세트,3,가구/인테리어,아동/주니어가구,책상의자세트,,가구/인테리어 > 아동/주니어가구 > 책상의자세트,TRUE
50001336,50000104,책꽂이,3,가구/인테리어,아동/주니어가구,책꽂이,,가구/인테리어 > 아동/주니어가구 > 책꽂이,TRUE
50001335,50000104,책장,3,가구/인테리어,아동/주니어가구,책장,,가구/인테리어 > 아동/주니어가구 > 책장,TRUE
50001237,50000104,침대,3,가구/인테리어,아동/주니어가구,침대,,가구/인테리어 > 아동/주니어가구 > 침대,FALSE
50001337,50000104,옷장,3,가구/인테리어,아동/주니어가구,옷장,,가구/인테리어 > 아동/주니어가구 > 옷장,TRUE
50001338,50000104,행거,3,가구/인테리어,아동/주니어가구,행거,,가구/인테리어 > 아동/주니어가구 > 행거,TRUE
50001339,50000104,서랍장,3,가구/인테리어,아동/주니어가구,서랍장,,가구/인테리어 > 아동/주니어가구 > 서랍장,TRUE
50001340,50000104,수납장,3,가구/인테리어,아동/주니어가구,수납장,,가구/인테리어 > 아동/주니어가구 > 수납장,TRUE
50001341,50000104,의자,3,가구/인테리어,아동/주니어가구,의자,,가구/인테리어 > 아동/주니어가구 > 의자,TRUE
50001342,50000104,소파,3,가구/인테리어,아동/주니어가구,소파,,가구/인테리어 > 아동/주니어가구 > 소파,TRUE
50001344,50000104,소품가구,3,가구/인테리어,아동/주니어가구,소품가구,,가구/인테리어 > 아동/주니어가구 > 소품가구,TRUE
50001345,50000104,아동침실세트,3,가구/인테리어,아동/주니어가구,아동침실세트,,가구/인테리어 > 아동/주니어가구 > 아동침실세트,TRUE
50001238,50000105,책상,3,가구/인테리어,서재/사무용가구,책상,,가구/인테리어 > 서재/사무용가구 > 책상,FALSE
50001239,50000105,의자,3,가구/인테리어,서재/사무용가구,의자,,가구/인테리어 > 서재/사무용가구 > 의자,FALSE
50001346,50000105,책장,3,가구/인테리어,서재/사무용가구,책장,,가구/인테리어 > 서재/사무용가구 > 책장,TRUE
50001347,50000105,책꽂이,3,가구/인테리어,서재/사무용가구,책꽂이,,가구/인테리어 > 서재/사무용가구 > 책꽂이,TRUE
50001240,50000105,사무/교구용가구,3,가구/인테리어,서재/사무용가구,사무/교구용가구,,가구/인테리어 > 서재/사무용가구 > 사무/교구용가구,FALSE
50001054,50000106,야외테이블,3,가구/인테리어,아웃도어가구,야외테이블,,가구/인테리어 > 아웃도어가구 > 야외테이블,TRUE
50001055,50000106,야외의자,3,가구/인테리어,아웃도어가구,야외의자,,가구/인테리어 > 아웃도어가구 > 야외의자,TRUE
50001056,50000106,정원그네,3,가구/인테리어,아웃도어가구,정원그네,,가구/인테리어 > 아웃도어가구 > 정원그네,TRUE
50001057,50000106,정자,3,가구/인테리어,아웃도어가구,정자,,가구/인테리어 > 아웃도어가구 > 정자,TRUE
50001058,50000106,야외벤치,3,가구/인테리어,아웃도어가구,야외벤치,,가구/인테리어 > 아웃도어가구 > 야외벤치,TRUE
50001059,50000106,기타아웃도어가구,3,가구/인테리어,아웃도어가구,기타아웃도어가구,,가구/인테리어 > 아웃도어가구 > 기타아웃도어가구,TRUE
50001060,50000107,목재,3,가구/인테리어,DIY자재/용품,목재,,가구/인테리어 > DIY자재/용품 > 목재,TRUE
50001061,50000107,반제품,3,가구/인테리어,DIY자재/용품,반제품,,가구/인테리어 > DIY자재/용품 > 반제품,TRUE
50001113,50000107,가구부속품,3,가구/인테리어,DIY자재/용품,가구부속품,,가구/인테리어 > DIY자재/용품 > 가구부속품,FALSE
50001114,50000107,바닥재,3,가구/인테리어,DIY자재/용품,바닥재,,가구/인테리어 > DIY자재/용품 > 바닥재,FALSE
50001062,50000107,손잡이,3,가구/인테리어,DIY자재/용품,손잡이,,가구/인테리어 > DIY자재/용품 > 손잡이,TRUE
50001115,50000107,타일,3,가구/인테리어,DIY자재/용품,타일,,가구/인테리어 > DIY자재/용품 > 타일,FALSE
50001063,50000107,파벽돌,3,가구/인테리어,DIY자재/용품,파벽돌,,가구/인테리어 > DIY자재/용품 > 파벽돌,TRUE
50001064,50000107,몰딩,3,가구/인테리어,DIY자재/용품,몰딩,,가구/인테리어 > DIY자재/용품 > 몰딩,TRUE
50001065,50000107,패널,3,가구/인테리어,DIY자재/용품,패널,,가구/인테리어 > DIY자재/용품 > 패널,TRUE
50001116,50000107,벽지,3,가구/인테리어,DIY자재/용품,벽지,,가구/인테리어 > DIY자재/용품 > 벽지,FALSE
50001117,50000107,시트지,3,가구/인테리어,DIY자재/용품,시트지,,가구/인테리어 > DIY자재/용품 > 시트지,FALSE
50001066,50000107,데코스티커,3,가구/인테리어,DIY자재/용품,데코스티커,,가구/인테리어 > DIY자재/용품 > 데코스티커,TRUE
50001067,50000107,접착제/보수용품,3,가구/인테리어,DIY자재/용품,접착제/보수용품,,가구/인테리어 > DIY자재/용품 > 접착제/보수용품,TRUE
50008168,50000107,리모델링,3,가구/인테리어,DIY자재/용품,리모델링,,가구/인테리어 > DIY자재/용품 > 리모델링,FALSE
50001118,50000108,스탠드,3,가구/인테리어,인테리어소품,스탠드,,가구/인테리어 > 인테리어소품 > 스탠드,FALSE
50001119,50000108,조명,3,가구/인테리어,인테리어소품,조명,,가구/인테리어 > 인테리어소품 > 조명,FALSE
50001120,50000108,시계,3,가구/인테리어,인테리어소품,시계,,가구/인테리어 > 인테리어소품 > 시계,FALSE
50001121,50000108,액자,3,가구/인테리어,인테리어소품,액자,,가구/인테리어 > 인테리어소품 > 액자,FALSE
50001122,50000108,아로마/캔들용품,3,가구/인테리어,인테리어소품,아로마/캔들용품,,가구/인테리어 > 인테리어소품 > 아로마/캔들용품,FALSE
50000962,50000108,우체통,3,가구/인테리어,인테리어소품,우체통,,가구/인테리어 > 인테리어소품 > 우체통,TRUE
50000963,50000108,도어벨,3,가구/인테리어,인테리어소품,도어벨,,가구/인테리어 > 인테리어소품 > 도어벨,TRUE
50000964,50000108,디자인문패,3,가구/인테리어,인테리어소품,디자인문패,,가구/인테리어 > 인테리어소품 > 디자인문패,TRUE
50000965,50000108,냉장고자석,3,가구/인테리어,인테리어소품,냉장고자석,,가구/인테리어 > 인테리어소품 > 냉장고자석,TRUE
50001069,50000108,장식인형,3,가구/인테리어,인테리어소품,장식인형,,가구/인테리어 > 인테리어소품 > 장식인형,TRUE
50001070,50000108,장식미니어처,3,가구/인테리어,인테리어소품,장식미니어처,,가구/인테리어 > 인테리어소품 > 장식미니어처,TRUE
50001071,50000108,화병,3,가구/인테리어,인테리어소품,화병,,가구/인테리어 > 인테리어소품 > 화병,TRUE
50001072,50000108,인테리어파티션,3,가구/인테리어,인테리어소품,인테리어파티션,,가구/인테리어 > 인테리어소품 > 인테리어파티션,TRUE
50001073,50000108,인테리어창문,3,가구/인테리어,인테리어소품,인테리어창문,,가구/인테리어 > 인테리어소품 > 인테리어창문,TRUE
50001074,50000108,인터폰박스,3,가구/인테리어,인테리어소품,인터폰박스,,가구/인테리어 > 인테리어소품 > 인터폰박스,TRUE
50001075,50000108,인테리어분수,3,가구/인테리어,인테리어소품,인테리어분수,,가구/인테리어 > 인테리어소품 > 인테리어분수,TRUE
50001076,50000108,오르골,3,가구/인테리어,인테리어소품,오르골,,가구/인테리어 > 인테리어소품 > 오르골,TRUE
50000961,50000108,워터볼,3,가구/인테리어,인테리어소품,워터볼,,가구/인테리어 > 인테리어소품 > 워터볼,TRUE
50000966,50000108,앤틱소품,3,가구/인테리어,인테리어소품,앤틱소품,,가구/인테리어 > 인테리어소품 > 앤틱소품,TRUE
50000967,50000108,전통공예소품,3,가구/인테리어,인테리어소품,전통공예소품,,가구/인테리어 > 인테리어소품 > 전통공예소품,TRUE
50000968,50000108,기타장식용품,3,가구/인테리어,인테리어소품,기타장식용품,,가구/인테리어 > 인테리어소품 > 기타장식용품,TRUE
50006309,50000108,미술작품,3,가구/인테리어,인테리어소품,미술작품,,가구/인테리어 > 인테리어소품 > 미술작품,FALSE
50016960,50000108,패브릭포스터,3,가구/인테리어,인테리어소품,패브릭포스터,,가구/인테리어 > 인테리어소품 > 패브릭포스터,TRUE
50000969,50000109,스프레드,3,가구/인테리어,침구단품,스프레드,,가구/인테리어 > 침구단품 > 스프레드,TRUE
50000970,50000109,차렵이불,3,가구/인테리어,침구단품,차렵이불,,가구/인테리어 > 침구단품 > 차렵이불,TRUE
50000971,50000109,홑이불,3,가구/인테리어,침구단품,홑이불,,가구/인테리어 > 침구단품 > 홑이불,TRUE
50001125,50000109,패드,3,가구/인테리어,침구단품,패드,,가구/인테리어 > 침구단품 > 패드,FALSE
50001126,50000109,요,3,가구/인테리어,침구단품,요,,가구/인테리어 > 침구단품 > 요,FALSE
50000972,50000109,이불커버,3,가구/인테리어,침구단품,이불커버,,가구/인테리어 > 침구단품 > 이불커버,TRUE
50000973,50000109,담요,3,가구/인테리어,침구단품,담요,,가구/인테리어 > 침구단품 > 담요,TRUE
50000974,50000109,무릎담요,3,가구/인테리어,침구단품,무릎담요,,가구/인테리어 > 침구단품 > 무릎담요,TRUE
50000975,50000109,전기매트커버,3,가구/인테리어,침구단품,전기매트커버,,가구/인테리어 > 침구단품 > 전기매트커버,TRUE
50000976,50000109,기타침구단품,3,가구/인테리어,침구단품,기타침구단품,,가구/인테리어 > 침구단품 > 기타침구단품,TRUE
50007048,50000109,토퍼,3,가구/인테리어,침구단품,토퍼,,가구/인테리어 > 침구단품 > 토퍼,TRUE
